Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Ottley Drive, London, SE3","£76,250",Flat,1.0,1.0,Ask agent
"The Limes, London, W2","£75,000",Parking,,,137 sq ft
"Ashburnham Mews, SW1P","£75,000",Parking,,,Ask agent
"Canonbie Road, London","£75,000",House,,,Ask agent
"Harvard Court, West Hampstead NW6","£74,950",Garages,,,Ask agent
"Neasden Lane, London, NW10","£73,750",Flat,1.0,1.0,Ask agent
"Montrose Court, 
Princes Gate, SW7","£70,000",,,,Ask agent
"Parking Space, Ebury Street, London, SW1W","£70,000",Parking,,,Ask agent
"Railway Street, King's Cross, N1","£70,000",Garages,,,Ask agent
"1A, 9 Cumberland Street, Pimlico, London, SW1V 4LS","£70,000",Apartment,1.0,,Ask agent
"Singapore Road, London, W13","£70,000",Flat,1.0,1.0,Ask agent
"Turnmill Street, Farringdon, London, EC1M","£67,500",Parking,,,50 sq ft
Queensville Road Balham SW12 0JJ,"£65,000",Detached,,,Ask agent
"Palace Gate, Kensington, W8","£65,000",Garages,,,Ask agent
"Thames Reach, West Thamesmead, London, SE28 0FQ","£65,000",Apartment,1.0,1.0,Ask agent
"Garage, Brassey Square, Shaftesbury Estate, London, SW11","£65,000",Garages,,,132 sq ft
"Millside Place, Isleworth, TW7","£65,000",Garages,,1.0,Ask agent
"Palace Gate, South Kensington, W8","£65,000",Garages,,,Ask agent
"Mayfair Car Park, Pak Lane, W1","£60,000",Parking,,,Ask agent
"Garages 2, 6, 7 and 8, Clifford Court, Tanfield Avenue, Neasden, London, NW2 7RY","£60,000",Garages,,,Ask agent
"White Post Lane, London, E9","£55,000",Lodge,1.0,1.0,243 sq ft
"Viaduct Gardens, London, SW11","£50,000",Parking,,,Ask agent
"Kingsway Place, London, EC1R","£50,000",,,,Ask agent
"Freehold, Replingham Road, London, SW18","£50,000",,,,"1,951 sq ft"
"Bartholemew Close, Farringdon, London, EC1A","£50,000",Parking,,,50 sq ft
"Gala Chief, Harbour Avenue, SW10","£50,000",House Boat,2.0,1.0,Ask agent
"Upper Richmond Road, London, SW15","£50,000",Garages,,,159 sq ft
"Kersfield Road, Putney, London, SW15","£50,000",Garages,,,131 sq ft
"Westbridge Road, Battersea, London, SW11","£47,500",Parking,,,50 sq ft
"33 and 33A Hanover Road, Tottenham, London, N15 4DL","£45,000",Block of Apartments,3.0,,Ask agent
"Nevern Square, Earls Court, London, SW5","£45,000",Parking,,,119 sq ft
"Old Willow Close, London","£44,888",Mobile Home,2.0,1.0,436 sq ft
"Amyand Park Road, Twickenham","£40,000",,,,124 sq ft
"St Leonards Court, East Sheen, SW14","£40,000",Garages,,,Ask agent
"New Wharf Road, London, N1","£40,000",,,,Ask agent
"Colour House, Bell Yard Mews, London, SE1","£40,000",Parking,,,Ask agent
"Bell Yard Mews, London, SE1","£40,000",Parking,,,Ask agent
"Strawberry Hill Close, Twickenham, TW1","£38,000",Garages,,1.0,Ask agent
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"Trewint Street, 
Wandsworth, 
London, 
SW18 4HD","£37,999",Park Home,2.0,,360 sq ft
"St. Georges Square, Limehouse, E14","£35,000",Parking,,,Ask agent
"Graham Street, Islington","£35,000",Parking,,,Ask agent
"Hoola, Tidal Basin Road, London","£35,000",Parking,1.0,1.0,Ask agent
"The Madison, Borough, London, SE1","£35,000",Parking,,,50 sq ft
"Keswick Road, London, SW15","£35,000",Garages,,,Ask agent
"Drayton Park, Highbury, London, N5","£32,500",Garages,,,50 sq ft
"Garage, Corfton Road, London W5","£30,000",Garages,,,Ask agent
"Avantgarde Tower, Shoreditch, London, E1","£30,000",Parking,,,50 sq ft
"Curlew Street, London, SE1","£30,000",Parking,,,Ask agent
"Parking, 15 Milligan Street, London, E14","£30,000",Parking,,,Ask agent
"Lant Street, London, SE1","£27,000",Parking,,,Ask agent
"Tyson Road, Forest Hill, London, SE23 3AA","£25,000",,,,"1,000 sq ft"
"Augustus Close, Brentford","£25,000",Parking,,,Ask agent
"St. Peter's Close, London, E2","£25,000",Parking,,,Ask agent
"Lawrence Wharf, London, SE16","£24,000",Parking,,,Ask agent
"Avenue Road, N6","£22,500",Garages,,,Ask agent
"Garage 20 at the rear of 78/104 Albert Road, London, SE25 4JW","£20,000",Garages,,,Ask agent
"Gibson Gardens, N16 7HF","£19,000",Parking,,,Ask agent
"Lawrence Wharf, London, SE16","£17,000",Parking,,,Ask agent
"Mount View Road, London, N4","£15,000",Link Detached House,4.0,,Ask agent
"Parking Space 87, Calderwood Street Car Park, Woolwich, London SE18 6JF",£100,Parking,,,Ask agent
"Elthorne Village, Trumpers Way, Ealing, W5",POA,,,,"82,764 sq ft"
"300 Manor Rd,
London,
E16 4PA","£134,375",Flat,2.0,2.0,866 sq ft
"Ryecroft Road, London, SE13","£150,000",Flat,1.0,1.0,431 sq ft
"Boardwalk Place, London, E14","£150,000",House Boat,1.0,1.0,150 sq ft
"Weston Court, London N20, N20","£150,000",Retirement Property,1.0,1.0,540 sq ft
"Friern Park, North Finchley, N12","£150,000",Retirement Property,1.0,1.0,588 sq ft
"Doyle Road, London","£150,000",Studio,,1.0,Ask agent
"Film Square, Marlowe Road, London E17","£150,000",Apartment,3.0,,944 sq ft
"Ashburton Triangle, Drayton Park, Islington, N5","£150,000",Flat,1.0,1.0,Ask agent
"FLAT 10 Shaw House, 30 Queen Street, Tottenham, London, N17 8HU, N17 8HU","£150,000",Flat,1.0,1.0,Ask agent
"Perseus Court, London, E14","£150,000",Flat,2.0,2.0,Ask agent
"Carr Street, London, London, E14 7SX","£150,000",Flat,1.0,1.0,Ask agent
"Cedar Road, Enfield","£150,000",Flat,1.0,1.0,Ask agent
"Kingswood Court, 175 Chingford Mount Road, Chingford","£150,000",Retirement Property,1.0,1.0,Ask agent
"Maxwell Road, Moore Park Estate, London, SW6","£150,000",Garages,,,280 sq ft
"Farnham Close, Whetstone, London, N20 9PQ","£150,000",Retirement Property,1.0,1.0,525 sq ft
"Waterview House, Carr Street, London","£150,000",Apartment,1.0,1.0,525 sq ft
"Weston Court, Whetstone, N20 9PQ","£150,000",Flat,1.0,1.0,Ask agent
"Kingswood Court, Chingford, E4 8LL","£150,000",Flat,1.0,1.0,Ask agent
"Fairbourne Road, Clapham, London, SW4","£150,000",Flat,2.0,,Ask agent
"Harper Road, London, E6","£150,000",Apartment,,1.0,Ask agent
"Edgware Road, Marylebone, London, W2","£150,000",Flat,1.0,1.0,571 sq ft
"2A Cavendish Road, Wimbledon, SW19 2FL","£150,000",Flat,2.0,1.0,Ask agent
"Kinetica Apartments, Hackney, London, E8","£150,000",Flat,1.0,,Ask agent
"Romford Road, Forest Gate, E7","£150,000",Flat,1.0,1.0,Ask agent
"Weston Court, Whetstone","£150,000",Flat,1.0,1.0,Ask agent
"Byng Street, London, E14","£132,500",Flat,2.0,1.0,60 sq ft
"Porchester Gardens, Bayswater","£150,000",Garages,,,Ask agent
"Winchmore Hill Road, London, N21","£150,000",Flat,1.0,1.0,Ask agent
"Cumberland Place, London, SE6","£150,000",Apartment,1.0,1.0,422 sq ft
"Flat 10, Cline House, Toland Square, London SW15 5PF","£150,000",Apartment,1.0,,Ask agent
"Southend House, Footscray Road, Eltham SE9","£150,000",Apartment,1.0,1.0,573 sq ft
"Forset Court, Edgware Road, London, W2","£150,000",Flat,1.0,1.0,Ask agent
"Goldsmith road, Leyton, E10","£150,000",Land,,,Ask agent
"Quayle Crescent, London","£150,000",Flat,1.0,1.0,Ask agent
"Lombard Road, London, SW11","£150,000",House Boat,1.0,1.0,648 sq ft
"Saxon Court, London, United Kingdom, N1C","£150,000",Flat,1.0,1.0,Ask agent
"Grilse Close, Edmonton, N9","£150,000",Studio,,1.0,Ask agent
"Woodgrange Road, London, E7","£150,000",Flat,2.0,2.0,Ask agent
"Bramhope Lane, Charlton, London, SE7","£150,000",Flat,1.0,1.0,443 sq ft
"Weston Court, Farnham Close, London, N20","£150,000",Flat,1.0,1.0,Ask agent
"Madeline Road, London","£150,000",Garages,,,Ask agent
"14 Gleneagle Mews, Streatham, SW16","£150,000",Plot,,,Ask agent
"Strafford Road, Twickenham, TW1","£150,000",Apartment,,1.0,Ask agent
"Plumstead Common Road, Plumstead","£150,000",Apartment,1.0,1.0,Ask agent
"High Street, London, ,, SE25 6EB","£150,000",Ground Flat,2.0,,Ask agent
"83 Hogarth Crescent, Colliers Wood, SW19 2DN","£150,000",Flat,1.0,,Ask agent
"46 Capitol Way, Colindale, NW9","£150,000",Flat,2.0,2.0,Ask agent
"Homewillow Close, London","£150,000",Retirement Property,1.0,1.0,Ask agent
"Dowding House, SW20","£150,000",Flat,2.0,1.0,800 sq ft
"Regency Court, Park Avenue, Enfield, EN1","£150,000",Retirement Property,1.0,1.0,508 sq ft
"Seagull Lane, London, E16","£101,250",Apartment,1.0,1.0,553 sq ft
"Boundary Road, Plaistow, London","£150,000",Plot,,,Ask agent
"Apartment 105, District Court, 26 Commercial Road, London","£150,000",Apartment,1.0,1.0,Ask agent
"Maida Avenue, London","£149,000",House Boat,1.0,1.0,Ask agent
"Blessington Road, Lewisham, London, SE13","£148,750",Apartment,2.0,1.0,Ask agent
"St Pauls Way, London","£148,750",Apartment,3.0,2.0,Ask agent
"Macaulay Road, London","£148,750",Apartment,2.0,1.0,Ask agent
"Chartfield Avenue, London","£148,750",Apartment,1.0,1.0,549 sq ft
"Chartfield Avenue, 
Putney Hill, SW15","£148,750",Flat,1.0,1.0,549 sq ft
"Hawser Lane, London, E14","£148,750",Apartment,2.0,2.0,Ask agent
"Frazer Nash Close, Isleworth","£148,500",Apartment,1.0,1.0,557 sq ft
"Thessaly Road, London","£147,500",Apartment,1.0,1.0,575 sq ft
"6 Pegler Square
Kidbrooke Village
Greenwich, London
SE3 9GR","£147,500",Flat,3.0,,Ask developer
"Doyle Road, London, SE25","£147,250",Flat,3.0,1.0,830 sq ft
"3 Knights Road, Silvertown, E16 2TZ","£147,000",Flat,1.0,1.0,Ask agent
"Apartment 102, 1 Station Road, London","£146,250",Apartment,2.0,1.0,Ask agent
"91 Hilltop Avenue, London, NW10","£146,000",Apartment,2.0,1.0,Ask agent
"Elmington Road, London","£146,000",Flat,1.0,1.0,Ask agent
"Flat 1, 71 Selhurst Road, London, SE25 5QB","£146,000",Flat,1.0,,Ask agent
"York House Place, Kensington, W8","£145,000",,,,Ask agent
"Thessaly Road, London","£145,000",Apartment,1.0,1.0,561 sq ft
"Academia Way, London, N17","£145,000",Flat,1.0,1.0,Ask agent
"Chadwick Way, North Thamesmead","£145,000",Studio,,1.0,Ask agent
"Culverley Road, London, SE6","£145,000",Flat,1.0,1.0,Ask agent
"Crothall Close, London","£145,000",Retirement Property,1.0,1.0,Ask agent
"Flat 5, 1-11 Eastdown Court, Eastdown Park, Lewisham, London, SE13 5HU","£145,000",Flat,2.0,,Ask agent
"Landmark Pinnacle, Canary Wharf, E14","£145,000",Apartment,1.0,1.0,Ask agent
"Culverley Road, London, SE6","£145,000",Flat,1.0,1.0,Ask agent
"Ceylon House, 70 Alie Street, London, Greater London, E1 8PZ","£145,000",Apartment,1.0,1.0,Ask agent
"North Woolwich Road, Royal Docks, E16 2EE","£143,750",Flat,3.0,1.0,Ask agent
"YMCC House, 49 Lea Bridge Road, London, E5","£143,750",Maisonette,2.0,1.0,Ask agent
"Thessaly Road, London","£143,750",Apartment,1.0,1.0,546 sq ft
"Enterprise Way, London","£143,500",Apartment,1.0,1.0,Ask agent
"225 Marsh Wall,
East London,
E14 9SG","£143,125",Flat,1.0,1.0,621 sq ft
"Capital Interchange Way,
Brentford, 
TW8 0EX","£142,500",Apartment,2.0,,Ask developer
"St James's Crescent, Brixton, London, SW9","£142,500",Flat,2.0,,Ask agent
"6 Pegler Square
Kidbrooke Village
Greenwich, London
SE3 9GR","£142,500",End of Terrace,2.0,,Ask developer
"Hanwell Square,
Boston Road,
London,
W7","£142,500",Apartment,1.0,,Ask developer
"Meridian Water,
Enfield,
London,
N18 2DX","£141,875",Flat,3.0,2.0,"1,066 sq ft"
"Hanwell Square,
Boston Road,
London,
W7","£141,550",Apartment,1.0,,Ask developer
"Anderson Square, Bow, London, E3","£141,000",Flat,2.0,2.0,847 sq ft
"Church Road, Leyton","£140,000",Maisonette,2.0,1.0,Ask agent
"Sunny Bank, London, SE25","£140,000",Apartment,1.0,1.0,Ask agent
"Allen Mansions, London, W8","£140,000",Garages,,,Ask agent
"Leslie Road, Leytonstone, E11","£140,000",Flat,,,Ask agent
"Lavender Hill, Clapham Junction, London, SW11","£140,000",Garages,,,232 sq ft
"Highbrook House, Barnet, London, N20","£140,000",Flat,2.0,,Ask agent
"Flat 25 Belgravia House, 30 Clarence Avenue, Clapham, London, SW4 8HY","£140,000",Apartment,1.0,,667 sq ft
"Central Way, Park Royal","£140,000",Apartment,1.0,1.0,Ask agent
"Flat 41 Redwing Court, 25 Catkin Road, London, NW9","£100,625",Flat,1.0,1.0,Ask agent
"High Road, London, NW10","£140,000",Flat,1.0,1.0,Ask agent
"Station Road, London","£140,000",Flat,1.0,1.0,Ask agent
"Clyde Terrace, London, SE23","£140,000",Flat,1.0,1.0,Ask agent
"Leslie Road, London","£140,000",,,1.0,118 sq ft
"Leagrave Street,
London,
E5 9QX","£140,000",Flat,2.0,,648 sq ft
"Mill Court, London, SW18 5AE","£140,000",Flat,2.0,1.0,Ask agent
"Plumstead High Street, London, SE18","£140,000",Flat,1.0,1.0,Ask agent
"Chelsea Crescent, Chelsea Harbour","£139,950",House Boat,1.0,1.0,420 sq ft
"Chelsea Harbour, Chelsea, SW10","£139,950",House Boat,1.0,1.0,Ask agent
"Flat 42, 8 Bradley Road, London","£139,500",Apartment,1.0,1.0,Ask agent
"Meridian Water,
Enfield,
London,
N18 2DX","£139,375",Duplex,2.0,2.0,883 sq ft
"The Pensmith, Peckham High Street, London, SE15","£138,750",Apartment,2.0,,928 sq ft
"Alta at Consort Place, Manilla Street, London, E14","£138,750",Apartment,1.0,,548 sq ft
"225 Marsh Wall,
East London,
E14 9SG","£138,125",Flat,1.0,1.0,576 sq ft
"Perryfield Way, 
Hendon,
London, 
NW9 7DL","£138,125",Flat,2.0,,837 sq ft
"225 Marsh Wall,
East London,
E14 9SG","£138,125",Flat,1.0,1.0,604 sq ft
"Makers Yard, Copal House, London, E16","£138,125",Apartment,2.0,,764 sq ft
"Manilla Street, London","£137,750",Apartment,1.0,1.0,547 sq ft
"Makers Yard, Copal House, London, E16","£137,500",Flat,2.0,,753 sq ft
"225 Marsh Wall,
East London,
E14 9SG","£137,500",Flat,1.0,1.0,535 sq ft
"The Restorey, Central Way, London, Nw10","£137,500",Apartment,3.0,1.0,Ask agent
"Pimento House, Goodman’s Fields, E1","£137,500",Flat,1.0,1.0,541 sq ft
"Leagrave Street,
London,
E5 9QX","£137,500",Flat,2.0,,660 sq ft
"Cam Road, London","£137,200",Apartment,2.0,1.0,Ask agent
"South Grove,
Waltham Forest,
E17","£123,750",Flat,2.0,,Ask developer
"Atelier Court, Poplar, London, E14","£136,500",Flat,2.0,1.0,684 sq ft
"Isambard Court, Brentford, London, TW8","£136,500",Flat,1.0,,Ask agent
"High Road, North Finchley","£136,500",Flat,1.0,1.0,Ask agent
"Alta at Consort Place, Manilla Street, London, E14","£136,250",Apartment,1.0,,548 sq ft
"Makers Yard, London, E16","£136,250",Apartment,2.0,,694 sq ft
"Heath Road, Twickenham","£135,980",Flat,1.0,1.0,Ask agent
"Wood Lane,
White City,
London,
W12 7RQ","£135,625",Flat,,,Ask developer
"Somborne House, London, SW15","£135,000",Apartment,,1.0,Ask agent
"Walker Close, W7","£135,000",Retirement Property,1.0,1.0,Ask agent
"Grilse Close, Edmonton, London, N9","£135,000",Studio,,1.0,291 sq ft
"Limerick Close, Clapham South, London, SW12","£135,000",Apartment,1.0,1.0,566 sq ft
"Lychgate Court, 34 Friern Park, London, N12","£135,000",,1.0,1.0,Ask agent
"Ainsley Close, London, N9","£135,000",Retirement Property,1.0,1.0,Ask agent
"Winslade Way, London, SE6","£135,000",Flat,1.0,1.0,420 sq ft
"Goldcrest House, 2a Mary Neuner Road, London","£135,000",Apartment,2.0,1.0,Ask agent
"Blackbird Hill, Neasden","£135,000",Flat,1.0,1.0,Ask agent
"Farlow House, Brixton, SW9","£135,000",Apartment,2.0,2.0,Ask agent
"Kingsway, London N12","£135,000",Retirement Property,1.0,1.0,419 sq ft
"Oakhill Road, London, SW15","£133,750",Flat,1.0,1.0,Ask agent
"2 Anderson Square, London, E3 3XL","£133,500",Flat,2.0,1.0,Ask agent
"South Grove,
Waltham Forest,
E17","£133,125",Flat,2.0,,Ask developer
"Flat 2 Redwing Court, 25 Catkin Road, London, NW9","£133,125",Flat,2.0,2.0,Ask agent
"3 Knights Road, Silvertown, E16 2TZ","£133,000",Flat,1.0,1.0,Ask agent
"Friern Barnet Lane, London, N20","£133,000",Retirement Property,1.0,1.0,Ask agent
"Vanquish Close, Twickenham","£132,500",Apartment,1.0,1.0,Ask agent
"South Grove,
Waltham Forest,
E17","£132,500",Flat,2.0,,Ask developer
"Caversham Road, London","£132,500",Flat,2.0,,781 sq ft
"Royal Crest Avenue, Newham,
London, 
E16 2AX","£132,500",Flat,2.0,,Ask developer
"Perryfield Way, 
Hendon,
London, 
NW9 7DL","£132,500",Flat,2.0,,756 sq ft
"South Grove,
Waltham Forest,
E17","£131,875",Flat,2.0,,Ask developer
"Caversham Road, London","£131,875",Flat,2.0,,751 sq ft
"118 Oliver Road,
London,
E10 5UJ","£131,750",Apartment,2.0,,Ask developer
"South Grove,
Waltham Forest,
E17","£131,250",Flat,2.0,,Ask developer
"South Grove,
Waltham Forest,
E17","£131,250",Flat,2.0,,Ask developer
"The Restorey, Central Way, London, Nw10","£131,250",Apartment,3.0,1.0,Ask agent
"Hargood House, Greenwich, London, SE10","£131,250",Flat,2.0,1.0,786 sq ft
"300 Manor Rd,
London,
E16 4PA","£130,625",Flat,2.0,2.0,866 sq ft
"South Grove,
Waltham Forest,
E17","£130,625",Flat,2.0,,Ask developer
"South Grove,
Waltham Forest,
E17","£130,625",Flat,2.0,,Ask developer
"Apartment 96, 1 Station Road, London","£130,625",Apartment,2.0,1.0,Ask agent
"St. Katharine Docks, Wapping, E1W","£130,000",House Boat,2.0,2.0,421 sq ft
"Brownhill Road, London, SE6","£130,000",Apartment,1.0,1.0,Ask agent
"93 Carson Road, Canning Town, London, E16 4BD","£130,000",Flat,2.0,,Ask agent
"118 Oliver Road,
London,
E10 5UJ","£130,000",Apartment,2.0,,Ask developer
"Maida Avenue, Little Venice","£130,000",House Boat,1.0,,233 sq ft
"Cordage Works, Walthamstow","£130,000",Flat,2.0,1.0,787 sq ft
"Hargrave Road, London, N19","£115,000",Flat,,1.0,Ask agent
"South Grove,
Waltham Forest,
E17","£130,000",Flat,2.0,,Ask developer
"Cordage Works, Walthamstow","£130,000",Flat,2.0,1.0,758 sq ft
"Paxton Court, Marvels Lane, London, SE12","£130,000",Retirement Property,1.0,1.0,501 sq ft
"Luminesce, Salter Street, London, E14","£130,000",Apartment,2.0,,Ask agent
"York House Place, London","£130,000",,,,Ask agent
"Victoria Park Road, London","£130,000",Apartment,1.0,1.0,Ask agent
"Weston Park, Crouch End","£130,000",Flat,,1.0,Ask agent
"Lychgate Court, North Finchley, N12","£130,000",Flat,1.0,1.0,407 sq ft
"Barking Road, London, E13","£130,000",Apartment,1.0,1.0,Ask agent
"Crothall Close, London","£130,000",Apartment,1.0,1.0,Ask agent
"Henley Cross,
Kidbrooke,
London,
SE3 9JU","£130,000",Apartment,2.0,1.0,686 sq ft
"Cordage Works, Walthamstow","£128,750",Flat,2.0,2.0,758 sq ft
"6 Pegler Square
Kidbrooke Village
Greenwich, London
SE3 9GR","£128,750",Flat,2.0,,Ask developer
"Apartment 76, Ferry Island North Ap, 1 Station Road, London","£128,125",Apartment,2.0,1.0,Ask agent
"Reaston Street, London, SE14","£128,000",Flat,1.0,1.0,Ask agent
"No.1 Wood Street, Wood Street, London, E17","£128,000",Apartment,2.0,,839 sq ft
"South Grove,
Waltham Forest,
E17","£127,500",Flat,2.0,,Ask developer
"Coronation Square,
118 The Score Centre, Leyton,
London,
E10 5UT","£127,500",Apartment,2.0,2.0,793 sq ft
"Colts Village Apartments, 2 Castle Street, London, E6","£127,500",Flat,3.0,1.0,978 sq ft
"6 Pegler Square
Kidbrooke Village
Greenwich, London
SE3 9GR","£126,875",Flat,2.0,,Ask developer
"South Grove,
Waltham Forest,
E17","£126,875",Flat,2.0,,Ask developer
"South Grove,
Waltham Forest,
E17","£126,875",Flat,2.0,,Ask developer
"FOYLE COURT,
2 CLAYTON FIELD,
London,
NW9 5WY","£126,250",Apartment,2.0,2.0,792 sq ft
"Wood Lane,
White City,
London,
W12 7RQ","£126,250",Flat,,,Ask developer
"The Ridgeway,  
Mill Hill, 
London, 
NW7 1AA","£126,250",Flat,2.0,,Ask developer
"The Ridgeway,  
Mill Hill, 
London, 
NW7 1AA","£126,250",Flat,2.0,,Ask developer
"Curlew House,
1 Hawser Lane,
London,
E14 0XZ","£126,250",Apartment,2.0,2.0,709 sq ft
"Gascoigne Close, London","£126,000",Flat,2.0,1.0,Ask agent
"Long Lane, London Bridge, London, SE1","£126,000",Studio,,1.0,340 sq ft
"Copeland Road, London, SE15","£125,000",Flat,2.0,1.0,783 sq ft
"Ealing Road, Brentford, TW8","£125,000",Flat,2.0,1.0,876 sq ft
"Marvels Lane, London","£125,000",Apartment,1.0,,Ask agent
"Hops House, Walthamstow, London, E17","£125,000",Flat,2.0,,Ask agent
"Garratt Lane, Wandsworth Town, London, SW18","£125,000",Flat,2.0,2.0,654 sq ft
"St. Katharine Docks, Wapping, E1W","£125,000",House Boat,2.0,1.0,Ask agent
"Toby Court Tramway Avenue, London, N9","£125,000",Flat,1.0,1.0,Ask agent
"Cambridge Road, London, E11 2PS","£125,000",Retirement Property,1.0,1.0,474 sq ft
"Apartment 18, Ferry Island North Ap, 1 Station Road, London","£125,000",Apartment,2.0,1.0,Ask agent
"7 Gatliff Road, Victoria, London, SW1W","£125,000",Apartment,1.0,1.0,Ask agent
"Ealing Road, Trico House Ealing Road, TW8","£125,000",Flat,2.0,1.0,876 sq ft
"Avenue Road, London, N14","£125,000",Retirement Property,1.0,1.0,Ask agent
"Marvels Lane, London","£125,000",Apartment,1.0,1.0,Ask agent
"Highbrook House, Whetstone, London, N20","£125,000",Flat,2.0,,Ask agent
"York House Place, London, W8","£125,000",Parking,,,Ask agent
"Maida Avenue, London","£125,000",House Boat,1.0,1.0,Ask agent
"56 Cambridge Road, London, ., E11 2PS","£125,000",,1.0,1.0,Ask agent
"Film Square, Marlowe Road, London E17","£125,000",Apartment,2.0,,764 sq ft
"Allison Road, London","£125,000",Flat,1.0,1.0,Ask agent
"140 Wales Farm Road,
Acton,
London,
W3 6UG","£113,750",Flat,1.0,1.0,52 sq ft
"1 Furmage Street, London, SW18","£125,000",Apartment,2.0,3.0,Ask agent
"Milkwood Road, Brixton, London, SE24","£125,000",Studio,,1.0,221 sq ft
"Henley Cross,
Kidbrooke,
London,
SE3 9JU","£125,000",Apartment,2.0,2.0,809 sq ft
"FOYLE COURT,
2 CLAYTON FIELD,
London,
NW9 5WY","£124,375",Apartment,2.0,2.0,793 sq ft
"Henley Cross,
Kidbrooke,
London,
SE3 9JU","£124,375",Apartment,2.0,2.0,783 sq ft
"Borough, London, SE1 4NE","£124,000",Flat,1.0,1.0,Ask agent
"Henley Cross,
Kidbrooke,
London,
SE3 9JU","£123,750",Apartment,2.0,2.0,783 sq ft
"Brunswick House, 62 Neasden Lane, London, NW10","£123,125",Flat,2.0,2.0,Ask agent
"FOYLE COURT,
2 CLAYTON FIELD,
London,
NW9 5WY","£123,125",Apartment,2.0,2.0,793 sq ft
"Apartment 36, 1 Station Road, London","£123,125",Apartment,2.0,1.0,Ask agent
"Isambard Court, Brentford, London, TW8","£123,000",Flat,1.0,,Ask agent
"The Silkworks, Osier Way, London, E10","£122,500",Apartment,2.0,,771 sq ft
"Maestro Apartments, Violet Road, London, E3","£122,500",Apartment,1.0,1.0,Ask agent
"Brunswick House, 62 Neasden Lane, London, NW10","£122,500",Flat,2.0,2.0,Ask agent
"Fairway Court, London, E3 3UF","£122,500",Flat,1.0,1.0,Ask agent
"6 Pegler Square
Kidbrooke Village
Greenwich, London
SE3 9GR","£122,500",Flat,2.0,,Ask developer
"Hutchings Street, London, E14","£122,500",Apartment,1.0,1.0,Ask agent
"York Road, London","£121,250",Apartment,1.0,1.0,"5,570 sq ft"
"Apartment 17, Ferry Island North Ap, 1 Station Road, London","£121,250",Apartment,2.0,1.0,Ask agent
"FOYLE COURT,
2 CLAYTON FIELD,
London,
NW9 5WY","£121,250",Apartment,2.0,2.0,790 sq ft
"4 Nicholson Square, London, E3 3UB","£120,750",Flat,1.0,1.0,Ask agent
"City Angel, Islington, London, EC1V","£120,625",Studio,,1.0,Ask agent
"GASCOIGNE CLOSE, (40% SHARE), Tottenham, London, N17","£120,000",Flat,2.0,1.0,607 sq ft
"Culverley Road, London, SE6","£120,000",Flat,1.0,1.0,Ask agent
"Nightingale Court, Crystal Palace, SE19 2TJ","£120,000",Flat,1.0,1.0,Ask agent
"Haynes Close, N11","£120,000",Flat,1.0,1.0,Ask agent
"Kirtling Street, Nine Elms, SW8","£120,000",House Boat,2.0,1.0,Ask agent
"Mercury, Rainbow Quay, SE16","£120,000",House Boat,1.0,1.0,Ask agent
"6 Pegler Square
Kidbrooke Village
Greenwich, London
SE3 9GR","£120,000",Flat,2.0,,Ask developer
"Cumberland Place, London, SE6","£120,000",Flat,1.0,,Ask agent
"Epping court, East Dulwich, SE22 8NJ","£120,000",Flat,2.0,1.0,Ask agent
"Culverley Road, London, SE6","£120,000",Flat,1.0,1.0,Ask agent
"Siena House, City Road, Islington, EC1V","£120,000",Studio,,1.0,449 sq ft
"Marsh Wall, London, E14","£120,000",Studio,,1.0,480 sq ft
"Cobden Walk, Peckham, LONDON, SE15","£120,000",Flat,1.0,1.0,583 sq ft
"York House Private Car Park, York House Place, London, W8","£120,000",Parking,,,Ask agent
"York Road, London","£119,500",Apartment,1.0,1.0,"5,130 sq ft"
"Henley Cross,
Kidbrooke,
London,
SE3 9JU","£118,750",Apartment,2.0,1.0,686 sq ft
"Portland Road, South Croydon, SE25","£118,750",Flat,3.0,1.0,830 sq ft
"Woodberry Grove,
North London,
N4 2UQ","£118,750",Flat,1.0,1.0,549 sq ft
"City Angel, Islington, London, EC1V","£118,125",Studio,,1.0,449 sq ft
"City Angel, Islington, London, EC1V","£118,125",Studio,,1.0,Ask agent
"Victoria Road, Acton, W3","£118,000",Apartment,1.0,1.0,Ask agent
"Methven Court, Edmonton, London, N9","£118,000",Flat,2.0,,Ask agent
"York Road, London","£117,500",Apartment,1.0,1.0,538 sq ft
