Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Queensway, Bayswater, London, W2","£555,000",Flat,1.0,1.0,558 sq ft
"Alta at Consort Place, Manilla Street, London, E14","£555,000",Apartment,1.0,,548 sq ft
"Pottery Road, Brentford, TW8","£555,000",Terraced,3.0,2.0,959 sq ft
"Vetro, Canary Wharf, E14","£555,000",Apartment,1.0,1.0,Ask agent
"Vetro, West India Dock Road, London, E14","£555,000",Apartment,1.0,1.0,580 sq ft
"Claire Place, Isle of Dogs, London, E14","£555,000",House,2.0,1.0,588 sq ft
"Conway Road, Whitton, Hounslow","£555,000",Semi-Detached,3.0,1.0,Ask agent
"12 Western Gateway, London, E16","£555,000",Flat,2.0,2.0,800 sq ft
"Johnston Terrace, London, NW2","£555,000",Terraced,3.0,1.0,857 sq ft
"Langton Villas, Hampden Road, London","£555,000",Terraced,3.0,2.0,"1,088 sq ft"
"Chiswick High Road, London, W4","£555,000",Apartment,1.0,1.0,579 sq ft
"Lion Wharf Road, Old Isleworth","£555,000",Flat,2.0,2.0,Ask agent
"Dollar Bay Place, London, E14","£555,000",Apartment,1.0,1.0,695 sq ft
"Marlborough House, Chiswick, London, W4","£555,000",Flat,1.0,1.0,579 sq ft
"The Verdean, Joseph Avenue, Acton, London, W3","£555,000",Flat,1.0,1.0,581 sq ft
"Ridgeway Views, Mill Hill","£554,000",Flat,2.0,2.0,703 sq ft
"Gloucester Court, Kew Road, Kew, Surrey, TW9","£554,000",Apartment,2.0,1.0,721 sq ft
"Cooks Road,
Stratford,
London,
E15 2PN","£553,000",Apartment,2.0,,Ask developer
"Perryfield Way, 
Hendon,
London, 
NW9 7DL","£552,500",Flat,2.0,,837 sq ft
"Elspeth Road, London, SW11","£579,500",Flat,1.0,1.0,Ask agent
"Seven Sisters Road, London","£580,000",Flat,2.0,2.0,Ask agent
"Stephenson Street, Willesden Junction","£580,000",Terraced,2.0,1.0,Ask agent
"Dorney, Adelaide Road, Swiss Cottage NW3","£580,000",Flat,3.0,1.0,936 sq ft
10 Marsh Wall London E14,"£580,000",Flat,,1.0,Ask agent
"Lyndhurst Avenue, London, SW16","£580,000",End of Terrace,3.0,1.0,Ask agent
"East Drive, Beaufort Park, Colindale, NW9","£580,000",Apartment,2.0,2.0,856 sq ft
"Eeko, Camden, NW1","£580,000",Apartment,1.0,1.0,635 sq ft
"Solway Road, Wood Green, London, N22","£580,000",Terraced,3.0,2.0,Ask agent
"Elm Park Gardens, LONDON, SW10","£580,000",Flat,1.0,1.0,578 sq ft
"Gloucester Road, Enfield","£580,000",Terraced,3.0,1.0,"1,023 sq ft"
"Vespucci Court, Limehouse","£580,000",Apartment,2.0,2.0,807 sq ft
"Fulwell Park Avenue, Twickenham","£580,000",Terraced,3.0,1.0,Ask agent
"Duke Of Wellington Avenue, London","£580,000",,1.0,2.0,724 sq ft
"Adriatic Apartments, Royal Victoria Dock, E16","£580,000",Penthouse,2.0,2.0,"1,135 sq ft"
"Vinery Way, Hammersmith","£580,000",Flat,2.0,1.0,Ask agent
"Beaufort Park, Mill Hill","£580,000",Apartment,3.0,2.0,Ask agent
"Willesden Lane, London, NW6","£580,000",Apartment,2.0,2.0,Ask agent
"Hackney Road, Columbia Road, London, E2","£580,000",Flat,1.0,,581 sq ft
"6 Bonnet Street, London, E16","£580,000",Flat,2.0,2.0,Ask agent
"Hackney Road,Shoreditch, E2","£580,000",Penthouse,1.0,1.0,Ask agent
"Sugar House, 
99 Leman Street, E1","£580,000",Flat,1.0,1.0,Ask agent
"Chingford, London, E4","£580,000",End of Terrace,3.0,1.0,Ask agent
"Land at 1a Mornington Grove, Bow, London, E3 4NS","£580,000",Land,3.0,1.0,Ask agent
"Seven Sisters Road, Finsbury Park","£580,000",Flat,2.0,1.0,Ask agent
"Pember Road, Kensal Rise, London","£575,000",Flat,2.0,1.0,631 sq ft
"Jansons Road, London, N15","£580,000",Terraced,2.0,1.0,Ask agent
"Station Road, London","£580,000",Flat,2.0,2.0,Ask agent
"Oakhill Court, Edge Hill, SW19","£580,000",Maisonette,2.0,1.0,803 sq ft
"Lyndhurst Avenue, SW16","£580,000",End of Terrace,3.0,1.0,Ask agent
"Lawn Road, Belsize Park","£580,000",Flat,1.0,1.0,Ask agent
"Grinstead Road,
Deptford,
SE8 5FE","£580,000",Apartment,2.0,2.0,791 sq ft
"Clarence Street, Richmond, TW9","£580,000",Apartment,2.0,1.0,Ask agent
"Watermead Road, Catford, SE6","£580,000",Semi-Detached,3.0,1.0,Ask agent
"Wharf Place, London Fields","£580,000",Flat,2.0,1.0,Ask agent
"Worgan Street, Canada Water, London, SE16","£580,000",Flat,2.0,2.0,638 sq ft
"Canonbury Corner, Islington, N1","£580,000",Apartment,1.0,1.0,614 sq ft
"Wellington Road, Enfield","£580,000",Terraced,3.0,1.0,Ask agent
"Thackery Avenue, Tottenham, London","£580,000",Terraced,3.0,1.0,Ask agent
"Drayton Park, Islington, London, N5, N5","£580,000",Apartment,2.0,2.0,863 sq ft
"Bronsart Road, SW6","£580,000",Flat,1.0,1.0,571 sq ft
"Oval Village,, Kennington Lane,, London,, SE11","£580,000",Apartment,,1.0,413 sq ft
"Beaufort Square, Colindale, London, NW9","£580,000",Flat,2.0,2.0,943 sq ft
"Philbeach Gardens, London SW5.","£580,000",Flat,1.0,1.0,559 sq ft
"St. Ervans Road, London","£580,000",Maisonette,2.0,2.0,Ask agent
"Colindale Gardens, Colindale Avenue,
London,
NW9 5HU","£580,000",Apartment,2.0,1.0,753 sq ft
"Pollards Hill South, London, SW16","£580,000",End of Terrace,3.0,1.0,"1,171 sq ft"
"Skylark Point, Woodberry Downs, N4","£580,000",Apartment,1.0,1.0,Ask agent
"Cerulean Quarter, Manor Road, Canning Town, London, E16","£580,000",Apartment,2.0,2.0,825 sq ft
"Flat 4, Mitcham Road, Tooting, London SW17","£580,000",Flat,2.0,2.0,Ask agent
"Charter Way, London, N3","£575,000",Apartment,3.0,2.0,Ask agent
"Nightingale Place, Woolwich, London, SE18","£580,000",Semi-Detached,3.0,1.0,"1,086 sq ft"
"New Warren Lane, Woolwich, SE18","£580,000",Apartment,2.0,2.0,764 sq ft
"Lucia Heights, Stratford, E20","£580,000",Flat,2.0,1.0,734 sq ft
"Old Brompton Road, Earls Court","£580,000",Flat,3.0,1.0,Ask agent
"Central Avenue, Fulham, London, SW6","£580,000",Flat,,1.0,445 sq ft
"Solway Road, Wood Green, N22","£580,000",Terraced,3.0,1.0,883 sq ft
"Castlebar Park, Ealing","£580,000",Apartment,3.0,2.0,860 sq ft
"Oulton Close, by Millfields and Canal, E5 9PQ","£580,000",Flat,3.0,1.0,836 sq ft
"Corsair House, 5 Starboard Way, E16","£580,000",Apartment,2.0,2.0,815 sq ft
"Newport Court, London","£580,000",Apartment,1.0,1.0,Ask agent
"Worple Road, London, SW20","£580,000",Apartment,2.0,2.0,Ask agent
"Goodchild Road, Riverside Apartments Goodchild Road, N4","£580,000",Apartment,1.0,1.0,"5,877 sq ft"
"Legacy House, Roach Road, London","£580,000",Apartment,2.0,2.0,780 sq ft
"Lincoln Apartments, Fountain Park Way, White City, London, W12","£580,000",Apartment,1.0,1.0,Ask agent
"Vale Royal House, 
36 Newport Court, WC2H","£580,000",Flat,1.0,1.0,Ask agent
"Kingston Road, SW20, Wimbledon, SW20","£580,000",Flat,2.0,2.0,846 sq ft
"St. Ann's Hill, London, SW18","£580,000",Flat,2.0,1.0,692 sq ft
"Harold Road, London, SE19","£580,000",Flat,2.0,2.0,Ask agent
"Hassendean Road, SE3","£580,000",Terraced,3.0,1.0,891 sq ft
"85 Canonbury Road, London, N1","£580,000",Flat,1.0,1.0,Ask agent
"St Raphaels Way,, Neasden, NW10","£580,000",End of Terrace,4.0,2.0,Ask agent
"Ropery Works, Mossford Street","£580,000",Apartment,2.0,2.0,786 sq ft
"Carmen Court, Whetstone, London, N20","£580,000",Apartment,2.0,2.0,840 sq ft
"Meranti House, Goodman's Field,","£580,000",Apartment,,1.0,Ask agent
"St. George Wharf, London, SW8","£565,000",Apartment,1.0,1.0,633 sq ft
"Woodberry Down, Coster Avenue, London, N4","£580,000",Flat,2.0,1.0,602 sq ft
"19 Grange Road, London, SE1","£580,000",Flat,2.0,2.0,Ask agent
"East Street, Elephant and Castle, London, SE17","£580,000",Flat,2.0,1.0,706 sq ft
"Ingram Road, Thornton Heath","£580,000",Terraced,4.0,1.0,Ask agent
"Lawn Road, Belsize Park NW3","£580,000",Flat,1.0,1.0,Ask agent
"Marlborough Road, London, N22","£580,000",Apartment,2.0,1.0,Ask agent
"East Drive, London, NW9","£580,000",Flat,2.0,2.0,823 sq ft
"Grayston House, Kidbrooke Village, SE3","£580,000",Flat,2.0,2.0,857 sq ft
"Hewitt Avenue, London","£580,000",House,3.0,2.0,Ask agent
"Surrey Quays Road, London, SE16","£580,000",Apartment,2.0,1.0,722 sq ft
"Birkhall Road, London, SE6","£580,000",Terraced,3.0,2.0,Ask agent
"Oval Village, Kennington Lane","£580,000",Apartment,,1.0,Ask agent
Dowells Street Greenwich SE10,"£580,000",Apartment,2.0,2.0,Ask agent
"Bushey Road, Plaistow, London, E13 9EN","£580,000",Terraced,5.0,3.0,Ask agent
"Maurice Brown Avenue, Millbrook Park, NW7 1SN London","£580,000",Apartment,2.0,2.0,820 sq ft
"Tennison Road, South Norwood, SE25","£580,000",House,3.0,1.0,107 sq ft
"Orchard Place, East India Dock, E14","£580,000",Apartment,1.0,1.0,Ask agent
"Offerton Road, London, SW4","£580,000",Apartment,2.0,1.0,547 sq ft
"Savana, Yoakley Road, N16","£580,000",Flat,2.0,1.0,720 sq ft
"Park Avenue, Willesden Green, London, NW2","£580,000",Flat,2.0,1.0,745 sq ft
"Scrubs Lane, Willesden Junction","£580,000",Flat,1.0,1.0,Ask agent
"Plough Lane, London","£580,000",Apartment,2.0,2.0,Ask agent
"Lismore Boulevard, Colindale Gardens, Colindale, NW9","£580,000",Apartment,2.0,2.0,800 sq ft
"Kennington Park Road, Kennington","£580,000",Flat,2.0,1.0,Ask agent
"Kellett road, SW2","£575,000",Flat,2.0,1.0,817 sq ft
"Devonport Road, Shepherds Bush","£580,000",Flat,2.0,1.0,Ask agent
"Gloucester Road, Enfield","£580,000",Terraced,3.0,1.0,Ask agent
"Holland Park, London, W11","£580,000",Flat,,1.0,Ask agent
"Tudor Road, London, N9","£580,000",House,3.0,1.0,Ask agent
"Western Gateway, Royal Docks, London, E16","£580,000",Flat,2.0,2.0,"1,190 sq ft"
"Gloucester Terrace, LONDON, W2","£580,000",Flat,1.0,1.0,550 sq ft
"Kingsley Wood Drive, London, SE9","£580,000",Semi-Detached,4.0,2.0,Ask agent
"Maurice Brown Avenue, Millbrook Park, NW7","£580,000",Flat,2.0,2.0,842 sq ft
"High Street, NW10, Kensal Green, London, NW10","£580,000",Terraced,4.0,2.0,809 sq ft
Chivers Passage London SW18,"£580,000",Apartment,1.0,1.0,Ask agent
"Palace Road, Streatham","£580,000",Flat,3.0,2.0,Ask agent
"Stonehill Court, 25 Markfield Gardens, Chingford, London, E4 7NS","£580,000",Block of Apartments,33.0,,Ask agent
"Newport Court, London, WC2H","£580,000",Apartment,1.0,1.0,498 sq ft
"Emery Way, London, E1W","£580,000",Apartment,1.0,1.0,Ask agent
"Horizon Tower, Yabsley Street, London, E14","£580,000",Flat,2.0,2.0,766 sq ft
"Castleton House, Aerodrome Road, London, NW9","£580,000",Flat,2.0,2.0,829 sq ft
"Heathcroft, Ealing, London","£580,000",Apartment,2.0,2.0,711 sq ft
"11, Shearwater Drive, London, NW9","£580,000",Maisonette,3.0,2.0,Ask agent
"Pan Peninsula, East Tower, Canary Wharf, E14","£580,000",Flat,2.0,2.0,Ask agent
"Norton House, Woolwich Riverside, London, SE18","£580,000",Flat,2.0,2.0,759 sq ft
"6 Wood Crescent, London","£580,000",Flat,1.0,1.0,580 sq ft
"Putney Heath, London, SW15","£580,000",Flat,2.0,1.0,948 sq ft
"Quarter House, Battersea Reach","£580,000",Apartment,2.0,1.0,907 sq ft
"Richmond, 
Richmond, Kew, TW9","£580,000",Flat,1.0,1.0,569 sq ft
"Cross Lane, Hornsey, London, N8","£580,000",Apartment,2.0,1.0,Ask agent
"Upper Richmond Road, Putney","£579,999",Flat,2.0,2.0,Ask agent
"Old Marylebone Road, London, NW1","£579,999",Flat,1.0,1.0,541 sq ft
"South Quay Square, London, E14","£579,997",Apartment,2.0,2.0,753 sq ft
"Newman Close, London, NW10","£579,995",Apartment,2.0,1.0,838 sq ft
"Rusthall Avenue, Chiswick, W4","£579,950",Flat,2.0,1.0,Ask agent
"Popham Gardens, Lower Richmond Road, Richmond, Surrey, TW9","£579,950",Apartment,2.0,2.0,797 sq ft
"Lighterage Court, High Street, Brentford TW8","£579,950",Flat,2.0,2.0,824 sq ft
"Manor & Braganza, Kennington, London, SE17","£579,950",Flat,1.0,1.0,646 sq ft
Atrium Heights 4 Little Thames Walk SE8,"£579,950",Apartment,2.0,2.0,Ask agent
"Brent Street, London","£579,950",Flat,3.0,2.0,Ask agent
"Cooks Road,
Stratford,
London,
E15 2PN","£579,000",Apartment,2.0,,Ask developer
"The Ellipse, Royal Eden Docks, E16","£579,000",Apartment,2.0,2.0,Ask agent
"Carrick House, Royal Wharf, London, E16","£579,000",Apartment,2.0,2.0,853 sq ft
"Riverlight Quay, Nine Elms, SW11","£578,000",Apartment,1.0,1.0,Ask agent
"Cooks Road,
Stratford,
London,
E15 2PN","£577,000",Apartment,2.0,,Ask developer
"Cooks Road,
Stratford,
London,
E15 2PN","£576,000",Apartment,2.0,,Ask developer
"Plough Road, Clapham Junction, London, SW11","£576,000",Flat,2.0,2.0,773 sq ft
"227-255 Ilderton Road,
London,
SE15 1NS","£576,000",Apartment,2.0,,Ask developer
"Park North, 
60 Stamford Road, N15","£575,500",Flat,2.0,2.0,786 sq ft
"Rennie Street, Greenwich","£575,000",Maisonette,2.0,2.0,Ask agent
"Commercial Road, Tower Hamlets, London, E14","£575,000",Flat,2.0,2.0,958 sq ft
"Sumner Road, London","£575,000",Penthouse,2.0,2.0,Ask agent
"Philbeach Gardens, SW5","£575,000",Flat,1.0,1.0,561 sq ft
"Academy Apartments, Institute Place, London, E8","£575,000",Flat,2.0,1.0,904 sq ft
"Mellitus Street, Shepherds Bush","£575,000",House,3.0,1.0,Ask agent
"Cotherstone Court, 25 Mint Street, London, E2","£575,000",Flat,2.0,2.0,838 sq ft
"Downton Avenue, Streatham Hill, SW2","£575,000",Flat,2.0,1.0,Ask agent
"Shepherds Hill, Highgate, London N6","£575,000",Apartment,2.0,1.0,814 sq ft
"Ashley Road, Crouch Hill","£575,000",Flat,2.0,1.0,616 sq ft
"Benedict Road, London, SW9","£575,000",Apartment,2.0,2.0,Ask agent
"Cube Building, 17-21 Wenlock Road, London, N1","£575,000",Apartment,1.0,1.0,538 sq ft
"Trieste Court, St James's Dr, London, SW12 8UT","£575,000",Flat,2.0,1.0,Ask agent
"Atelier Point, Jupp Road West, London, E15","£575,000",Apartment,2.0,2.0,Ask agent
"Merryweather Place, Greenwich","£575,000",Apartment,2.0,2.0,Ask agent
"Denton Street, London, SW18","£575,000",Apartment,2.0,1.0,542 sq ft
"Gransden House, Park Road, N8","£575,000",Flat,2.0,2.0,Ask agent
"Greenacre Walk, London","£575,000",Apartment,3.0,2.0,"1,044 sq ft"
"Hartham Road, London","£575,000",Flat,2.0,1.0,Ask agent
Royal Crest Avenue London E16,"£575,000",Flat,2.0,2.0,Ask agent
"Whitbread Road, Brockley","£575,000",Terraced,3.0,2.0,Ask agent
"Tizzard Grove, London, SE3","£575,000",Apartment,2.0,2.0,926 sq ft
"Pendant Court, Royal Wharf, E16","£575,000",Apartment,2.0,2.0,Ask agent
St Helens Gardens W10,"£575,000",Apartment,2.0,2.0,700 sq ft
"Lower Mortlake Road, Richmond, TW9","£575,000",Apartment,2.0,2.0,Ask agent
"Park Road, London","£575,000",Apartment,3.0,3.0,958 sq ft
"Capital East, Western Gateway, London, E16","£575,000",Apartment,2.0,2.0,"1,045 sq ft"
"Elsinore Road, Forest Hill, SE23","£575,000",Flat,2.0,1.0,Ask agent
"Cranbourne Road, London, E15","£570,000",Terraced,3.0,1.0,Ask agent
"Northways Parade, Swiss Cottage, London, NW3","£575,000",Flat,1.0,1.0,497 sq ft
"Philbeach Gardens, Earls Court","£575,000",Flat,1.0,1.0,Ask agent
"Allhallows Road, London E6","£575,000",Semi-Detached,3.0,2.0,915 sq ft
"Tynemouth Road, London, SE18","£575,000",End of Terrace,4.0,3.0,Ask agent
"Robin Hood Way, London, SW15","£575,000",Semi-Detached,2.0,1.0,Ask agent
"Dunston Road, London, E8","£575,000",Apartment,2.0,1.0,753 sq ft
"Askew Road, Askew Village, Shepherd's Bush, W12","£575,000",Flat,2.0,2.0,Ask agent
"Rosebery Road, Hounslow","£575,000",Semi-Detached,3.0,1.0,952 sq ft
"The Larches, London","£575,000",Terraced,3.0,1.0,"1,154 sq ft"
"Wormholt Road, Shepherd's Bush, London, W12","£575,000",Flat,2.0,1.0,687 sq ft
"Baltimore House, Battersea Reach","£575,000",Apartment,2.0,2.0,677 sq ft
"Emery Way, London, E1W","£575,000",Apartment,,1.0,Ask agent
"Strype Street, Spitalfields, E1","£575,000",Flat,1.0,1.0,612 sq ft
"Dove House Gardens, London, E4","£575,000",Semi-Detached,4.0,,Ask agent
"Ongar Road, 
West Brompton, SW6","£575,000",Flat,1.0,1.0,Ask agent
"Rosebank Road, Walthamstow, London, E17","£575,000",Terraced,2.0,1.0,Ask agent
"Colindale Gardens, Colindale Avenue,
London,
NW9 5HU","£575,000",Apartment,2.0,1.0,753 sq ft
"Dace Road, E3, Bow, London, E3","£575,000",Flat,2.0,2.0,"1,001 sq ft"
"Ocean Wharf, Westferry Road, Isle Of Dogs, E14","£575,000",Flat,2.0,2.0,887 sq ft
"Colville Road, London, W11","£575,000",Apartment,1.0,1.0,503 sq ft
"Chase Road, London, N14","£575,000",Apartment,2.0,2.0,985 sq ft
"Ferdinand Street, Chalk Farm, NW1","£575,000",Apartment,3.0,1.0,Ask agent
"Globe House, 34 Botanic Square, London, E14","£575,000",Flat,2.0,2.0,Ask agent
"Sandringham Road, Cricklewood","£575,000",Flat,3.0,1.0,Ask agent
"Atheldene Road, London, SW18","£575,000",Flat,2.0,1.0,Ask agent
"Ellerman Avenue, Twickenham, TW2","£575,000",Semi-Detached Bungalow,3.0,1.0,945 sq ft
"The Sidings, Acton, W3","£575,000",Apartment,2.0,1.0,Ask agent
"Tierney Road, London","£575,000",Flat,2.0,1.0,Ask agent
Greystoke House,"£575,000",Flat,2.0,2.0,814 sq ft
"Balham Park Road, Balham","£575,000",Flat,3.0,1.0,Ask agent
"Old Oak Lane, Acton, London, NW10","£575,000",Cottage,3.0,1.0,761 sq ft
"Western Gateway, London","£575,000",Apartment,3.0,2.0,Ask agent
"Tavistock Crescent, London, W11","£575,000",Maisonette,2.0,1.0,Ask agent
"Blenheim Road, Raynes Park","£575,000",Flat,2.0,1.0,764 sq ft
"Albatross Way, Canada Water, London, SE16","£575,000",Apartment,2.0,1.0,745 sq ft
"Valetta Road, Acton","£575,000",Flat,2.0,1.0,Ask agent
"Marmora Road, East Dulwich","£575,000",Flat,2.0,1.0,Ask agent
"Deansway, London, N9","£575,000",Semi-Detached,5.0,3.0,Ask agent
"St. Helens Gardens, London, W10","£575,000",Flat,2.0,1.0,717 sq ft
"Lucey Way, Bermondsey, London, SE16","£575,000",Maisonette,5.0,1.0,"1,096 sq ft"
"Lee Street, London, E8","£575,000",Apartment,2.0,2.0,Ask agent
"Malyons Road, Ladywell","£575,000",Maisonette,2.0,2.0,Ask agent
"Titian Heights, Stratford, E20","£575,000",Apartment,2.0,1.0,791 sq ft
"Whitlock Drive, LONDON, SW19","£575,000",Terraced,3.0,1.0,Ask agent
"Sanctuary Street, Borough, London, SE1","£575,000",Flat,1.0,1.0,664 sq ft
"Old Castle Street, London, E1","£575,000",Penthouse,1.0,1.0,637 sq ft
"New Kings Road, Parsons Green, SW6","£575,000",Flat,1.0,1.0,618 sq ft
"Leonard Road, Chingford","£575,000",House,3.0,1.0,"1,288 sq ft"
"Holbrook Road, London, E15","£575,000",Terraced,6.0,4.0,"1,174 sq ft"
"Lupus Street, Pimlico, London, SW1V","£575,000",Flat,3.0,1.0,839 sq ft
"College Road, West Ealing","£575,000",Flat,3.0,1.0,Ask agent
"Elizabeth road, London, N15","£575,000",Terraced,3.0,1.0,Ask agent
"Fountain House, St. George Wharf, SW8","£575,000",Apartment,1.0,1.0,Ask agent
"Crewys Road, Childs Hill, NW2","£575,000",Apartment,2.0,2.0,904 sq ft
"Middleton Way, Lewisham, London","£575,000",Apartment,3.0,2.0,Ask agent
"Brixton Road, Oval","£575,000",Flat,2.0,2.0,Ask agent
"Eatons Mead, Chingford","£575,000",Semi-Detached,5.0,2.0,"1,504 sq ft"
"Park Road, Crouch End","£575,000",Flat,2.0,2.0,Ask agent
"Balmore Street, Dartmouth Park, London, N19","£575,000",Flat,2.0,1.0,613 sq ft
"Median Road, Lower Clapton, E5","£575,000",Flat,2.0,2.0,Ask agent
"Norbury Close, Streatham","£575,000",Semi-Detached,3.0,2.0,Ask agent
"Lakeside Road, Brook Green","£575,000",Flat,2.0,1.0,Ask agent
"Islington Green, London, N1","£575,000",Apartment,1.0,1.0,617 sq ft
"John Cabot House, Royal Wharf, London, E16","£575,000",Apartment,2.0,2.0,838 sq ft
"Gartmoor Gardens, London","£575,000",Flat,2.0,1.0,Ask agent
"Gifford Lodge, Twickenham","£575,000",Retirement Property,2.0,2.0,830 sq ft
"Birkbeck Avenue, Acton","£575,000",Flat,2.0,2.0,776 sq ft
"Garfield Mews, London, SW11","£575,000",Mews,1.0,1.0,559 sq ft
"12 High Street e15, Stratford, London, E15","£575,000",Flat,3.0,2.0,872 sq ft
"Television Centre, 101 Wood Lane, London","£575,000",Flat,1.0,1.0,492 sq ft
"Greenacre Walk, London, N14","£575,000",Apartment,3.0,2.0,"1,044 sq ft"
"Freda Street, Bermondsey, London, SE16","£575,000",Flat,2.0,1.0,777 sq ft
"Tillotson Road, London, N9","£575,000",Terraced,3.0,2.0,Ask agent
"South Wharf Road, London, W2","£575,000",Flat,1.0,1.0,496 sq ft
"Devonshire Street, Marylebone, London","£575,000",Apartment,1.0,1.0,384 sq ft
"Capital East Apartments, Royal Victoria Dock E16","£575,000",Apartment,2.0,2.0,"1,055 sq ft"
"Randor Place, London W2","£575,000",Flat,1.0,1.0,524 sq ft
"Mereworth Drive, London","£575,000",Semi-Detached,3.0,1.0,Ask agent
"Sitka House, 20 Quebec Way, London, SE16","£575,000",Apartment,2.0,1.0,716 sq ft
"Hawker Building, Queenstown Road, London SW11","£575,000",Flat,1.0,1.0,Ask agent
"Balham High Road, London, SW17","£575,000",Apartment,1.0,1.0,Ask agent
"Malvern Road, Tottenham","£575,000",Terraced,3.0,2.0,Ask agent
"Wastdale Road, Honor Oak","£575,000",Flat,2.0,1.0,Ask agent
"Newlands Park, Sydenham","£575,000",End of Terrace,2.0,2.0,Ask agent
"Ashwater Road, London","£575,000",Semi-Detached,3.0,1.0,"1,015 sq ft"
"Addison Road, London","£575,000",Maisonette,1.0,1.0,886 sq ft
"Comeragh Road, Barons Court, London, W14","£575,000",Apartment,1.0,1.0,Ask agent
"Brook Road, Gladstone Park, London, NW2","£575,000",Flat,2.0,2.0,"1,006 sq ft"
"Grange Road, London, W5","£575,000",Apartment,1.0,1.0,Ask agent
"Percival Street, Tompion House","£575,000",Flat,2.0,1.0,Ask agent
"Disraeli Road, 
East Putney, SW15","£575,000",Flat,1.0,1.0,Ask agent
"Highclere Street, Sydenham, SE26","£575,000",Terraced,2.0,1.0,Ask agent
"Devonshire Road, London, W4","£575,000",Apartment,2.0,1.0,Ask agent
"Elizabeth Road, London, N15","£575,000",Terraced,3.0,1.0,Ask agent
"The Corniche, 24  Albert Embankment, South Bank, SE1","£575,000",Apartment,1.0,1.0,526 sq ft
"Cornwall Crescent, Notting Hill, London, W11","£575,000",Flat,1.0,1.0,450 sq ft
"Arklow Road, London","£575,000",Apartment,2.0,2.0,Ask agent
"The Silverton, 
North Woolwich Road, E16","£575,000",Flat,3.0,2.0,930 sq ft
"Pelham Road, Wimbledon","£575,000",Flat,2.0,1.0,Ask agent
"Lewgars Avenue, Kingsbury, London, NW9","£575,000",End of Terrace,3.0,2.0,Ask agent
"Dartmouth house, 15 Catherine Grove, Greenwich, London, SE10","£575,000",Apartment,2.0,2.0,891 sq ft
"Cutter Lane, Greenwich","£575,000",Flat,2.0,1.0,Ask agent
"Athenlay Road, Peckham, SE15","£575,000",Flat,2.0,1.0,Ask agent
"Highfield Avenue, NW11","£575,000",Flat,3.0,2.0,"1,040 sq ft"
"Ashwater Road, Lee, SE12","£575,000",Semi-Detached,3.0,1.0,"1,000 sq ft"
"Coleridge Avenue, London","£575,000",End of Terrace,4.0,2.0,"1,368 sq ft"
"Bowen Drive, London","£575,000",Apartment,3.0,2.0,Ask agent
"Beatrice Place, SW19","£575,000",Block of Apartments,2.0,2.0,944 sq ft
"Springfield Drive, London, SW17","£575,000",Flat,2.0,2.0,700 sq ft
"Green Lanes, London, N8","£575,000",Flat,2.0,1.0,Ask agent
"School Square, Greenwich Millennium Village, London, SE10","£575,000",Flat,2.0,2.0,935 sq ft
"Rowe Lane, London, E9","£575,000",End of Terrace,2.0,1.0,614 sq ft
"Rupert Street, Soho, W1D","£575,000",Flat,1.0,1.0,Ask agent
"36 Mill Hill Road, Mill Hill Road, London","£575,000",Apartment,2.0,1.0,769 sq ft
"Stephendale Road, London, SW6","£575,000",Flat,2.0,1.0,553 sq ft
"Durham Wharf Drive, Brentford, Middlesex","£575,000",Apartment,3.0,2.0,Ask agent
"Smeed Road, Bow","£575,000",Apartment,2.0,1.0,768 sq ft
"York Way, London","£575,000",Terraced,3.0,1.0,Ask agent
"Valmar Road, London, SE5","£575,000",Apartment,2.0,1.0,Ask agent
"East Acton Lane, London, W3","£575,000",Apartment,2.0,2.0,883 sq ft
"Isham Road, Norbury","£575,000",Semi-Detached,3.0,1.0,Ask agent
Highclere Street Sydenham,"£575,000",Terraced,3.0,1.0,Ask agent
"Alexandra Drive, London","£575,000",Apartment,2.0,2.0,Ask agent
"Hanson Street, Fitzrovia, London, W1W","£575,000",Flat,1.0,1.0,314 sq ft
"Harvard Road, London, SE13","£575,000",Terraced,3.0,1.0,Ask agent
"Waterlow Road, London","£575,000",Flat,1.0,1.0,517 sq ft
"Milton Road, Hanwell","£575,000",Flat,2.0,1.0,Ask agent
"Bittacy Hill, Mill Hill East, NW7","£575,000",Flat,2.0,2.0,839 sq ft
"Auckland Road, Crystal Palace, SE19","£575,000",Apartment,2.0,2.0,Ask agent
"Pratt Street, Camden, London, NW1","£575,000",Maisonette,3.0,2.0,872 sq ft
"St. Johns Wood High Street, London","£575,000",Flat,1.0,1.0,Ask agent
"Earls Court Road, SW5","£575,000",Flat,1.0,1.0,458 sq ft
"Northcote Avenue, W5","£575,000",Maisonette,2.0,2.0,734 sq ft
"Canfield Gardens, South Hampstead, NW6","£575,000",Flat,3.0,2.0,Ask agent
"Kingston Road, Teddington, TW11","£575,000",End of Terrace,2.0,2.0,Ask agent
"Lower Mortlake Road, 
Richmond, TW9","£575,000",Flat,2.0,2.0,Ask agent
"Hay Lane, Kingsbury, London, NW9 0NA","£575,000",End of Terrace,3.0,1.0,Ask agent
"Freeland Road, Ealing","£575,000",Flat,2.0,1.0,Ask agent
"Blenheim Crescent, London, W11","£575,000",Apartment,2.0,1.0,Ask agent
"Lyndhurst Way, London","£575,000",Apartment,2.0,1.0,Ask agent
