Address,Price,Property Type,Bedrooms,Bathrooms,Size
"Hardwicke Road, Bounds Green, London, N13","£450,000",Flat,2,1,Ask agent
"Birkbeck Road, North Finchley, N12","£450,000",Apartment,2,1,567 sq ft
"Brailsford Road, Brixton","£450,000",Flat,2,1,Ask agent
"Benares Road, London, SE18","£450,000",End of Terrace,3,1,Ask agent
"Orchard Place, London","£450,000",Flat,1,1,423 sq ft
"Alexandra Gate, Harringay, N8","£450,000",Flat,1,1,538 sq ft
"York Way, King's Cross","£450,000",Flat,1,1,Ask agent
"Valley Road, Streatham","£450,000",Flat,2,2,Ask agent
"Cornmill House, 4 Wharf Street, London, SE8","£450,000",Flat,2,2,Ask agent
"Ladbrook Road, South Norwood","£450,000",Terraced,2,1,Ask agent
"St. Quintin Avenue, North Kensington, London, UK, W10","£450,000",Apartment,1,1,Ask agent
"Heathfield Terrace, Turnham Green, London, W4","£450,000",Flat,1,1,581 sq ft
"Hunton Street, London, E1","£450,000",Apartment,2,1,640 sq ft
Deals Gateway London SE13,"£450,000",Apartment,2,1,Ask agent
"Campden Houses, Peel Street, London, W8","£450,000",Apartment,1,1,401 sq ft
"Forest Hill Road, East Dulwich, London, SE22","£450,000",End of Terrace,2,1,Ask agent
"Canon Beck Road, London, SE16","£450,000",Maisonette,2,1,651 sq ft
"Patmos Lodge, Cancell Road, SW9","£450,000",Apartment,1,N/A,570 sq ft
"Rosslyn, Hammers Lane, Mill Hill, London, NW7","£450,000",Apartment,2,2,646 sq ft
"Grove Park, Colindale, NW9","£450,000",Apartment,2,2,763 sq ft
"Leigham Court Road, Streatham","£450,000",Flat,3,1,Ask agent
"Wandsworth Road, London, SW8","£450,000",Apartment,2,1,Ask agent
"Gauden Road, London","£450,000",Flat,1,1,Ask agent
"Bassett Road, London, W10","£450,000",Apartment,1,1,391 sq ft
"Southwark Bridge Road, Elephant & Castle, London, SE1","£450,000",Flat,N/A,1,424 sq ft
"Packington Street, London, N1","£450,000",Flat,1,1,520 sq ft
"Arc House, 
82 Tanner Street, SE1","£450,000",Flat,1,1,530 sq ft
"Harry Zeital Way, London, E5","£450,000",Flat,2,2,Ask agent
Windmill Road  Brentford,"£450,000",Flat,2,2,Ask agent
"Amelia Street, Elephant and Castle, SE17","£450,000",Flat,1,1,514 sq ft
"Forum Magnum Square, Waterloo, SE1","£450,000",Flat,1,1,Ask agent
"Underwood Road, London, E1","£450,000",Apartment,1,1,545 sq ft
", Welland Street, London, SE10","£450,000",Flat,3,1,Ask agent
"Mary Neuner Road, Alington House, N8","£450,000",Flat,1,1,Ask agent
"Berisford Mews, London, SW18","£450,000",Apartment,1,1,549 sq ft
"Donnington Court, Donnington Road, Willesden, London","£450,000",Flat,2,1,Ask agent
"Coliston Passage, Earlsfield, London SW18","£450,000",House,1,1,565 sq ft
"Warbeck Road, Shepherds Bush, London","£450,000",Flat,1,1,700 sq ft
"Down Place, Hammersmith","£450,000",Flat,2,2,Ask agent
"Rendel House, 28 Goodluck Walk, Goodluck Hope, E14","£450,000",Apartment,1,1,Ask agent
"Somerset Road, London","£450,000",Apartment,1,1,444 sq ft
"Grange Road, South Norwood, SE25","£450,000",House,4,1,91 sq ft
"Christina Street, London, EC2A","£450,000",Apartment,1,1,506 sq ft
"Queens Road, London, E11","£450,000",Flat,2,1,Ask agent
"Waterside Way, London, N17","£450,000",Flat,2,2,Ask agent
"Louise de Marillac House, 
Smithy Street, E1","£450,000",Flat,2,1,710 sq ft
"Mycenae Road, Blackheath","£450,000",Flat,2,2,Ask agent
"Bromyard Avenue, Ealing, London, W3","£450,000",Flat,2,2,817 sq ft
Marsh Wall London E14,"£450,000",Flat,1,1,Ask agent
"Ferme Park Road, Crouch End, N8","£450,000",Flat,1,1,585 sq ft
"Sylvester Path, Hackney, E8","£450,000",Apartment,2,1,Ask agent
"Churchill Walk, E5","£450,000",Flat,3,1,Ask agent
"Macaulay Square, Clapham, SW4","£450,000",Apartment,1,1,507 sq ft
"Amberley Road, Upper Abbey Wood, London, SE2","£450,000",Terraced,3,1,Ask agent
"Maud Street, East Village, E16","£450,000",Apartment,2,2,Ask agent
"Palace Road, Tulse Hill, London, SW2","£450,000",Flat,2,1,606 sq ft
Algarve Road London,"£450,000",Flat,1,1,Ask agent
Babik Court Shacklewell Lane Hackney London E8 2FG,"£450,000",Flat,1,1,Ask agent
"Minster Road, London","£450,000",Flat,2,1,827 sq ft
"Peckham Grove, London","£450,000",Apartment,2,1,Ask agent
"Rawstorne Street, London, EC1V","£450,000",Apartment,1,1,477 sq ft
"Southstand Apartments, Highbury Stadium Square, Highbury, N5","£450,000",Apartment,1,1,Ask agent
"The Ellipse, Royal Eden Dock, E16","£450,000",Apartment,1,1,617 sq ft
"Footscray Road, New Eltham, London, SE9","£450,000",Bungalow,2,1,Ask agent
"Liverpool Road, London, N1","£450,000",Apartment,2,1,515 sq ft
"6 Corsican Square, London, E3","£450,000",Apartment,1,1,Ask agent
"Badgers Croft, Mottingham, SE9","£450,000",Semi-Detached,3,2,"1,188 sq ft"
"Falcondale Court, Lakeside Drive, London, NW10 7HQ","£450,000",Flat,2,N/A,Ask agent
"Richmond Road, London, SW20","£450,000",Apartment,2,1,Ask agent
"Brixton, Brixton, London, SW9","£450,000",Flat,2,N/A,597 sq ft
"Arbuthnot Road, Telegraph Hill, SE14","£450,000",Apartment,1,1,Ask agent
"Peckham Road, Camberwell","£450,000",Flat,1,1,Ask agent
"Leahurst Road, Hither Green, London, SE13","£450,000",Flat,2,1,Ask agent
"Norfolk Road, E6","£450,000",Terraced,3,1,"1,013 sq ft"
"19 Elmers End Road,  London, SE20","£450,000",Flat,3,2,Ask agent
"Stanton House, Canada Water, SE16","£450,000",Apartment,2,1,662 sq ft
"Queens Road, Peckham","£450,000",Flat,2,1,Ask agent
"Sam Hellen House,  Bethnal Green, E2","£450,000",Apartment,2,1,719 sq ft
"Grahame Park Way, London","£450,000",Apartment,2,2,Ask agent
"Rattray Road, London, SW2","£450,000",Maisonette,2,1,Ask agent
"Wellington Road, Kensal Rise, NW10","£450,000",Flat,1,1,Ask agent
"Brixton Hill, London, SW2","£450,000",Flat,4,1,Ask agent
"Stiles West, Colliers Wood, SW19","£450,000",Apartment,1,1,517 sq ft
"Bernay's Grove, London, SW9","£450,000",Apartment,1,1,Ask agent
"Luffield Road, London","£450,000",House,3,1,Ask agent
"St Thomas Wharf, Wapping High Street, London, E1W","£450,000",Apartment,1,1,519 sq ft
"Frances Wharf, Limehouse, London, E14","£450,000",Flat,2,1,748 sq ft
"Highfield Road, Acton, London, W3","£450,000",Flat,3,2,840 sq ft
"Bathurst Square, London, N15","£450,000",Apartment,2,1,Ask agent
"Frampton Park Road, Hackney","£450,000",Flat,1,1,Ask agent
"Epstein Road, London","£450,000",Semi-Detached,3,1,Ask agent
"Willesden Lane, NW6, Brondesbury, London, NW6","£450,000",Flat,1,1,817 sq ft
Ellerdine Road,"£450,000",Maisonette,3,1,872 sq ft
"Kingfisher Hights, Royal Wharf, E16","£450,000",Apartment,2,2,Ask agent
"Bendon Valley, 
Garratt Lane, 
Earlsfield, 
London, 
SW18 4UQ","£450,000",Apartment,1,N/A,Ask developer
"Times Square, City Quarter, Leman Street, Aldgate, London, E1","£450,000",Flat,1,1,496 sq ft
"Westminster Bridge House, Lambeth Road, SE1","£450,000",Flat,1,1,535 sq ft
"Claremont Square, 
Angel, N1","£450,000",Flat,1,1,Ask agent
"16 Shipbuilding Way, London, Greater London, E13","£450,000",Flat,2,1,Ask agent
"Muswell Hill N10, Highgate, N10","£450,000",Flat,2,1,779 sq ft
"Woodside House, Woodside, Wimbledon, London, SW19","£450,000",Apartment,2,1,568 sq ft
"West End Lane, London","£450,000",Apartment,1,1,518 sq ft
"Regency Street, London, SW1P","£450,000",Flat,2,1,546 sq ft
"Ifield Road, Chelsea, London, SW10","£450,000",Flat,1,1,394 sq ft
"Rotherhithe Street, Tideway Court, SE16","£450,000",Flat,2,1,640 sq ft
"Vespan Road, Hammersmith And Fulham, London, W12","£450,000",Apartment,2,1,Ask agent
"The Printworks, Oval, London, SW9","£450,000",Flat,1,1,532 sq ft
"Granville Road, Childs Hill","£450,000",Apartment,1,1,Ask agent
"Castlebar Mews, Ealing","£450,000",Apartment,3,1,Ask agent
"The Mast, Royal Docks, E16","£450,000",Flat,2,2,Ask agent
"Arnhem Place, London, E14","£450,000",Flat,1,1,549 sq ft
"Shipwright House, 
14 Boulcott Street, E1","£450,000",Flat,1,1,583 sq ft
"Delverton Road, London","£450,000",Flat,2,1,Ask agent
"Blythe Road, London, W14","£450,000",Apartment,2,1,690 sq ft
"Wanley Road, London, SE5","£450,000",Maisonette,3,1,Ask agent
"Hazelwood Road, Walthamstow, London, E17","£450,000",Flat,1,1,Ask agent
"Conyers Road, London, SW16","£450,000",Flat,2,2,Ask agent
"St Luke's Avenue, Clapham","£450,000",Flat,1,1,Ask agent
"Grahame Park Way, London","£450,000",Flat,2,1,Ask agent
"Devonport Street, London, E1","£450,000",Flat,2,2,Ask agent
"Ambleside Avenue, Streatham","£450,000",Flat,3,2,Ask agent
"Sladedale Road, London, SE18","£450,000",End of Terrace,3,1,Ask agent
"Addison Bridge Place, London, W14","£450,000",Apartment,1,1,476 sq ft
"Borough High Street, Borough, London, SE1","£450,000",Flat,1,1,478 sq ft
"Harwood Road, London, SW6","£450,000",Apartment,1,1,Ask agent
"Duncroft, London, SE18","£450,000",Semi-Detached,3,N/A,Ask agent
"Washington Avenue, London","£450,000",Terraced,3,2,"1,023 sq ft"
"Uxbridge Road, Ealing, W5","£450,000",Flat,2,2,721 sq ft
"Carew Road, London","£450,000",Apartment,3,2,Ask agent
"Pendragon Walk, London","£450,000",Terraced,2,1,Ask agent
"Beaumont Place, Isleworth","£450,000",Terraced,3,2,"1,080 sq ft"
"Stock Street, Plaistow, E13","£450,000",Terraced,3,1,"1,066 sq ft"
"Culmington Mansions, Ealing","£450,000",Flat,2,1,680 sq ft
"Merton Road, London","£450,000",Flat,2,1,720 sq ft
"Meeting House Lane, London","£450,000",Apartment,1,1,592 sq ft
"Bennetts Close, Mitcham, CR4","£450,000",Terraced,3,1,670 sq ft
"St. Keverne Road, London, SE9","£450,000",End of Terrace,3,1,Ask agent
"Wilkinson Close, Cricklewood","£450,000",Flat,2,2,Ask agent
"Westgate Road, South Norwood","£450,000",Terraced,3,1,Ask agent
"Grantham House, London City Island, Docklands, London, E14","£450,000",Flat,1,1,564 sq ft
"Whittingstall Road, London, SW6","£450,000",Flat,1,1,524 sq ft
"Humber Road, Blackheath","£450,000",Flat,2,1,Ask agent
"Palace Gardens Terrace, Notting Hill Gate, London, W8","£450,000",Studio,N/A,1,333 sq ft
"Elswick Road, Lewisham, London, SE13","£450,000",End of Terrace,3,1,829 sq ft
"Boyne Road, LONDON","£450,000",Apartment,2,1,Ask agent
"Scrooby Street, London, SE6","£450,000",Mews,2,1,Ask agent
"Thanet Lodge, 10 Mapesbury Road, London, NW2","£450,000",Apartment,3,1,816 sq ft
"Grange Road, Willesden","£450,000",Flat,2,2,Ask agent
"Apt Parkview, Brentford, TW8","£450,000",Apartment,2,2,Ask agent
"Sandringham Road, Willesden Green, NW2","£450,000",Apartment,2,1,689 sq ft
"Penfold Place, Marylebone, London, NW1","£450,000",Flat,2,1,422 sq ft
"Regency Court, Park Close, London, E9","£450,000",Flat,2,1,538 sq ft
"Polytechnic Street, Woolwich, London, SE18","£450,000",Flat,2,1,743 sq ft
"Fulham Road, London, SW6","£450,000",Apartment,1,1,425 sq ft
Cable Street London E1,"£450,000",Apartment,1,1,Ask agent
"Albion Court, Hammersmith, W6","£450,000",Apartment,N/A,1,Ask agent
"Boundaries Road, London, SW12","£450,000",Apartment,1,1,544 sq ft
"Rydal Close, Hendon","£450,000",Flat,2,1,926 sq ft
"Albion Avenue, London, SW8","£450,000",Apartment,3,1,Ask agent
"Fulham Road, Fulham, London, SW6","£450,000",Flat,1,1,412 sq ft
"Blanmerle Road, New Eltham, London, SE9","£450,000",Bungalow,2,1,Ask agent
"Commercial Road, Spitalfields, London, E1","£450,000",Flat,1,1,339 sq ft
"Priory Road, South Hampstead, London, NW6","£450,000",Flat,1,1,430 sq ft
"Keel Court, Docklands E14","£450,000",Flat,2,2,Ask agent
"City Walk, London, SE1","£450,000",Flat,1,1,Ask agent
"Hemberton Road, Clapham, Sw9","£450,000",Flat,2,1,494 sq ft
"Deanery Close, East Finchley, London N2","£450,000",Flat,2,1,572 sq ft
"Lordship Lane, London","£450,000",Apartment,2,2,Ask agent
"Derry Court, Streatham High Road, SW16","£450,000",Apartment,2,2,Ask agent
Maryland Point London E15,"£450,000",Apartment,1,1,Ask agent
"Durand Gardens, Stockwell, London, SW9","£450,000",Flat,1,1,480 sq ft
"Woodgrange Road, London, E7","£450,000",Flat,2,2,Ask agent
"Holders Hill Road, London","£450,000",Flat,2,1,Ask agent
"Streatham High Road, Streatham, SW16","£450,000",Apartment,2,1,860 sq ft
"Barnes High Street, Seaforth Lodge Barnes High Street, SW13","£450,000",Flat,1,1,619 sq ft
"Holland Park Avenue, London","£450,000",Apartment,1,1,504 sq ft
"Canada Road, London","£450,000",Flat,2,1,754 sq ft
"Westgate Road, London, SE25","£450,000",Terraced,3,2,Ask agent
"Tollington Road, Islington, London, N7","£450,000",Apartment,1,1,553 sq ft
"Rawstorne Street, Clerkenwell","£450,000",Flat,1,1,Ask agent
"Banning Street, London, SE10 0FF","£450,000",Apartment,2,1,690 sq ft
"Orsett Terrace, London, W2","£450,000",Flat,1,1,437 sq ft
"Nelson Square, London, SE1","£450,000",Apartment,1,1,409 sq ft
"Manor Road, London","£450,000",Terraced,4,1,999 sq ft
"Alpine Grove, Hackney","£450,000",Apartment,2,1,532 sq ft
"Francis Road, London E10 6NT","£450,000",Flat,2,1,Ask agent
"Jasmine House, Battersea Reach","£450,000",Apartment,1,1,573 sq ft
"Vicars Moor Lane, London, N21","£450,000",Apartment,2,1,Ask agent
"Unex Tower, Station Street, London, E15","£450,000",Apartment,1,1,Ask agent
"Cutter Lane, North Greenwich, LONDON, SE10","£450,000",Flat,1,1,526 sq ft
"Valnay Street, London","£450,000",Flat,2,2,Ask agent
"Kira Building, Bow Road, London, E3","£450,000",Apartment,2,2,Ask agent
"St. John's Grove, Archway","£450,000",Flat,1,1,Ask agent
"Caspian Apartments, E14","£450,000",Apartment,2,1,697 sq ft
"Long Lane, London, SE1","£450,000",Apartment,2,1,585 sq ft
Rathbone Market London E16,"£450,000",Apartment,2,2,Ask agent
"Robert Street, Regent's Park, London","£450,000",Flat,1,1,458 sq ft
"Maud Street, Canning Town, London, E16","£450,000",Flat,2,2,74 sq ft
"Park Road, Hendon","£450,000",Flat,2,1,Ask agent
"Kelvin Road, London, N5","£450,000",Apartment,1,1,Ask agent
"Modena House, 19 Lyell Street, E14","£450,000",Apartment,1,1,583 sq ft
"Beatty Road, London, N16","£450,000",Apartment,1,1,545 sq ft
"Sherrans House, Grove Park, NW9","£450,000",Apartment,2,2,Ask agent
"Archway Road, London, N6","£450,000",Apartment,3,2,847 sq ft
"Metro Central Heights, 119 Newington Causeway, London","£450,000",Flat,2,2,Ask agent
St. Helens Gardens,"£450,000",Flat,1,1,Ask agent
"Albury Street, Deptford, London, SE8","£450,000",Flat,2,1,885 sq ft
"Queensbridge Road, Hackney","£450,000",Flat,1,1,Ask agent
"Talbot Road, London,  W2, W2","£450,000",Flat,2,1,592 sq ft
"Tollington Road, London, N7","£450,000",Apartment,1,2,Ask agent
"Rotherhithe Street, SE16","£450,000",Apartment,2,2,Ask agent
"Farley Road, Hither Green","£450,000",Flat,2,1,Ask agent
"Woodside Park Road, North Finchley, N12","£450,000",Apartment,2,1,784 sq ft
"Freda Street, Bermondsey","£450,000",Flat,1,1,Ask agent
"Doddington Grove, Oval, London, SE17","£450,000",Flat,2,1,912 sq ft
"Bowen Drive, Charlton, SE7","£450,000",Flat,2,2,860 sq ft
"Lisson Grove, Marylebone, London","£450,000",Apartment,1,1,474 sq ft
"New Providence Wharf, Canary Wharf, London, E14","£450,000",Flat,1,1,604 sq ft
"Barchester Lodge, N12","£450,000",Apartment,2,1,Ask agent
"Peabody Estate, Westminster","£450,000",Flat,1,1,Ask agent
"Hilly Fields Crescent, Brockley","£450,000",Flat,2,1,Ask agent
"Burrells Wharf Square, London","£450,000",Apartment,2,1,Ask agent
"Palmers Road, London, E2","£450,000",Apartment,2,1,655 sq ft
"Gaisford Street, Kentish Town, NW5","£450,000",Flat,2,1,670 sq ft
"Harrington Road, South Norwood","£450,000",Semi-Detached,3,1,Ask agent
"Trinity Road, Wandsworth, SW17","£450,000",Apartment,1,1,503 sq ft
"Shell Road, Ladywell","£450,000",Maisonette,2,1,Ask agent
Castelnau,"£450,000",Flat,1,1,Ask agent
"Avenue Road, London","£450,000",Apartment,2,2,Ask agent
"Woods Road, Peckham","£450,000",Flat,1,1,Ask agent
"Green Vale, London, W5","£450,000",Flat,2,1,Ask agent
"Lucas Close, London, NW10","£450,000",Apartment,2,1,728 sq ft
"Julian Avenue, London","£450,000",Flat,2,1,Ask agent
"Challoner Street, Barons Court, London, W14","£450,000",Flat,1,1,598 sq ft
"Lilford Road, Camberwell, SE5","£450,000",Flat,2,1,629 sq ft
"Arsenal Road, London, Greater London, SE9","£450,000",End of Terrace,2,1,Ask agent
"Royal Arsenal Riverside, 
London, 
SE18","£450,000",Apartment,1,1,609 sq ft
"Queens Road, Twickenham","£450,000",Flat,1,1,Ask agent
"Amiot House, Heritage Avenue, Beaufort Park, London, NW9 5FQ","£450,000",Apartment,2,2,Ask agent
"Nene Gardens, Feltham, Middlesex, TW13","£450,000",Terraced,3,2,Ask agent
"Hale Works Apartments, Daneland Walk, N17","£450,000",Apartment,1,1,Ask agent
"Danescombe, Lee","£450,000",End of Terrace,2,1,Ask agent
"Washington Building, Deals Gateway, Onese8 Development, Lewisham, SE13","£450,000",Apartment,2,2,Ask agent
"Webber Street, Borough, London, SE1","£450,000",Flat,1,1,555 sq ft
"Delverton Road, Kennington, London, SE17","£450,000",Flat,2,1,661 sq ft
"Granville Road, London, NW2","£450,000",Apartment,1,N/A,564 sq ft
"Channelsea Road, London, E15","£450,000",Flat,2,1,Ask agent
"Sylvester Path, Hackney, London, E8","£450,000",Flat,2,1,704 sq ft
"Edgware Road, London, W2","£450,000",Studio,N/A,1,272 sq ft
"Windsor Hall, 
13 Wesley Avenue, E16","£450,000",Flat,2,1,560 sq ft
"Kings Quarter Apartments,  Copenhagen Street, London","£450,000",Apartment,1,1,Ask agent
"Old Castle, Aldgate, E1","£450,000",Flat,2,1,Ask agent
"Upper Richmond Road, London, SW15","£450,000",Apartment,2,1,Ask agent
"Knollys Road, Streatham","£450,000",Flat,2,1,Ask agent
"Goodluck Hope Walk, LONDON, E14","£450,000",Flat,1,1,590 sq ft
"Danson Mews, Walworth, London, SE17","£450,000",Flat,1,1,553 sq ft
"Lime Grove, Shepherd's Bush","£450,000",Flat,1,1,Ask agent
"Cosway Street, London, NW1","£450,000",Flat,1,1,Ask agent
"Tavistock Road, Stratford, London, E15","£450,000",Terraced,2,N/A,622 sq ft
"Old Sailors House, Limehouse, London, E14","£450,000",Flat,2,1,621 sq ft
"Westbourne Terrace, 
Lancaster Gate, W2","£450,000",Flat,1,1,408 sq ft
Almington Street N4 3BP,"£450,000",Apartment,1,1,618 sq ft
"Darnley Road, Hackney","£450,000",Flat,2,1,Ask agent
"Cobland Road, London","£450,000",End of Terrace,3,1,Ask agent
"Drayton Road, Harlesden","£450,000",Flat,2,1,Ask agent
"The Hudson, London, E15","£450,000",Flat,1,1,540 sq ft
"Adelaide Avenue, Brockley","£450,000",Flat,2,1,Ask agent
St. Johns Wood Road - Over 55's Development,"£450,000",Apartment,2,1,Ask agent
"Deacon Street, Elephant and Castle, SE17","£450,000",Apartment,1,1,429 sq ft
"Blythe Road, London W14","£450,000",Flat,1,1,Ask agent
"Holme Court, Isleworth, TW7","£450,000",Flat,2,2,970 sq ft
"Agar Grove, London","£450,000",Apartment,1,N/A,522 sq ft
"Manton Road, London, SE2","£450,000",Terraced,3,1,Ask agent
"Norman Road, Greenwich","£450,000",Apartment,2,1,Ask agent
"Falcon Wharf, Battersea","£450,000",Apartment,1,1,788 sq ft
"Austin Road, SW11","£450,000",Flat,3,1,866 sq ft
"Abercorn Place, St Johns Wood, NW8","£450,000",Flat,1,1,Ask agent
"Sewardstone Gardens, Chingford","£450,000",Terraced,3,1,913 sq ft
"Belgravia House, Dickens Yard, Longfield Avenue","£450,000",Apartment,N/A,1,361 sq ft
"Thanet Street, London","£450,000",Apartment,1,1,412 sq ft
"Peckham High Street, London","£450,000",Flat,2,1,Ask agent
"Lordship Lane, East Dulwich","£450,000",Flat,2,2,Ask agent
"Hive House, Brentford, TW8","£450,000",Apartment,1,1,Ask agent
"Grenfell Road, Tooting","£450,000",Maisonette,2,1,Ask agent
"Newington Causeway, Elephant & Castle","£450,000",Flat,2,1,Ask agent
River Gardens Walk Greenwich SE10,"£450,000",Apartment,1,1,Ask agent
"Brookfield Court, Woodside Grange Road, Woodside Park, London, N12","£450,000",Apartment,2,2,Ask agent
"Westbourne Road, Croydon","£450,000",Semi-Detached,3,1,Ask agent
"Pan Peninsula, East Tower, Canary Wharf, E14","£450,000",Apartment,1,1,496 sq ft
"Elmira Street, Lewisham","£450,000",Flat,2,1,Ask agent
"Broadwalk Court, Palace Gardens Terrace, London, W8","£450,000",Studio,N/A,1,346 sq ft
"Seacon Tower, 
5 Hutchings Street, E14","£450,000",Flat,1,1,476 sq ft
"Stronsa Road, Chiswick","£450,000",Flat,2,2,Ask agent
"The Shoreline Building, Newnton Close, London, N4","£450,000",Flat,1,1,526 sq ft
"Nedahall Court, NW11","£450,000",Flat,2,1,821 sq ft
"Modena House, London City Island, London, E14","£450,000",Apartment,1,1,549 sq ft
"Brettenham Road, London","£450,000",Maisonette,3,1,753 sq ft
"York Way, London, N1","£450,000",Apartment,1,1,427 sq ft
"City View House, Bethnal Green Road, London","£450,000",Flat,2,1,Ask agent
"Barker House, West Green Road, London","£450,000",Maisonette,3,1,Ask agent
"Brecknock Road, Camden, London, N7","£450,000",Land,2,1,Ask agent
"Springfield Road, London, N15","£450,000",Ground Flat,2,1,591 sq ft
"Grange Road, Willesden","£450,000",Flat,2,3,Ask agent
"Wilkinson Close, London, NW2","£450,000",Apartment,2,2,778 sq ft
"Porten Road, London","£450,000",Flat,1,1,Ask agent
"Porchester Road, Bayswater, London, W2","£450,000",Flat,3,2,803 sq ft
"Grover House, Vauxhall Street, SE11","£450,000",Flat,2,1,650 sq ft
"Old Kent Road, Bermondsey","£450,000",Flat,2,2,Ask agent
"Boscobel House, Royal Oak Road, London, E8","£450,000",Apartment,3,1,848 sq ft
"48 Capitol Way, London, NW9","£450,000",Apartment,2,2,Ask agent
"Blades House, Kennington Oval, SE11","£450,000",Flat,2,1,Ask agent
"James Street, Marylebone, London, W1U","£450,000",Studio,N/A,1,310 sq ft
"Oaklands Road, Hanwell, W7","£450,000",Maisonette,2,1,Ask agent
"Blake Court, Highlands Village, Winchmore Hill, London, N21","£450,000",Retirement Property,2,1,772 sq ft
"Cavalier House, London, W5","£450,000",Apartment,2,2,764 sq ft
"Wilton Road, Victoria, London, SW1V","£450,000",Flat,1,1,389 sq ft
"The Market Place, Falloden Way, Hampstead Garden Suburb, London, NW11","£450,000",Apartment,4,3,"1,138 sq ft"
"Pritchards Road, Broadway Market, E2","£450,000",Apartment,1,1,Ask agent
"Tompion Street, London, EC1V","£450,000",Apartment,1,1,Ask agent
"Marner Point, E3","£450,000",Flat,2,2,696 sq ft
"Millharbour, London, E14","£450,000",Flat,2,1,645 sq ft
"Lindore Road, London, SW11","£450,000",Terraced,1,1,376 sq ft
"13 - 15 Dod Street,
London,
E14 7EP","£450,000",Flat,1,N/A,553 sq ft
"Queen Mary Avenue, South Woodford, E18","£450,000",Apartment,2,2,Ask agent
"Brompton Park Crescent, West Brompton","£450,000",Apartment,1,1,Ask agent
"Queensdale Crescent, Holland Park, London, W11","£450,000",Flat,2,1,747 sq ft
"Clubhouse Apartments, Tower Hamlets, London, E14","£450,000",Flat,2,2,781 sq ft
"Garratt Lane, London","£450,000",Flat,2,1,Ask agent
"Trundleys road, London","£450,000",Flat,2,2,Ask agent
"Mount Avenue, Ealing, W5","£450,000",Flat,2,1,563 sq ft
"The Grange, Bermondsey","£450,000",Flat,1,1,Ask agent
"Bucklands Road, Teddington","£450,000",Flat,2,1,Ask agent
"Johnson Court, Kidbrooke, SE9","£450,000",Apartment,3,2,"1,225 sq ft"
"Deck Close, Canada Water","£450,000",Flat,2,1,Ask agent
"Wetherden Street, Walthamstow, E17","£450,000",Terraced,2,1,Ask agent
"St. Georges Grove, Earlsfield","£450,000",Flat,2,2,Ask agent
"Marsh Wall, London, E14","£450,000",Apartment,1,1,565 sq ft
"Guernsey Road, London, E11","£450,000",Apartment,2,1,603 sq ft
"Fairmile Avenue, Streatham","£450,000",Flat,2,2,Ask agent
"Chatham Street, London, SE17","£450,000",Apartment,2,1,Ask agent
"21 Reminder Lane, London, SE10","£450,000",Apartment,1,1,Ask agent
"Inglis Road, Ealing, London","£450,000",Apartment,1,1,703 sq ft
"Webber Street, London Bridge","£450,000",Flat,1,1,Ask agent
"Brixton Hill, Clapham","£450,000",Flat,2,1,Ask agent
"Lime View Apartments, 2 John Nash Mews, Tower Hamlets, City of London 	County corporate","£450,000",Apartment,2,2,Ask agent
"Dunbridge Street, London, E2","£450,000",Apartment,2,1,606 sq ft
"Finchley Road, Hampstead, NW3","£450,000",Flat,1,1,529 sq ft
"Westgate Road, London, SE25","£450,000",Terraced,3,1,Ask agent
"Perth Road, London, E10","£450,000",Apartment,2,1,Ask agent
"Victoria Road, Kilburn, London, NW6","£450,000",Flat,1,1,564 sq ft
"Balham Hill, Balham","£450,000",Flat,3,1,Ask agent
"Temple Road, London, NW2","£450,000",Flat,2,1,777 sq ft
"Shearwater Drive, London","£450,000",Flat,2,2,Ask agent
"Priory Road, West Hampstead,  NW6, NW6","£450,000",Flat,1,1,387 sq ft
"Dunstans Road, London","£450,000",Apartment,2,1,Ask agent
"Larch Road, London, NW2","£450,000",Flat,2,N/A,Ask agent
"Bodiam Court, 4 Lakeside Drive, Park Royal, London, NW10","£450,000",Apartment,2,1,67 sq ft
"Ingelow Road, Battersea","£450,000",Flat,1,1,Ask agent
"Poseidon Court, 
Homer Drive, E14","£450,000",Flat,1,1,618 sq ft
"Kilmorie Road, Forest Hill, London","£450,000",Maisonette,2,1,Ask agent
"Hermon Hill, Wanstead","£450,000",Apartment,2,1,779 sq ft
"Geoff Cade Way, London","£450,000",Apartment,2,2,Ask agent
"334 Queenstown Road, Battersea, SW11","£450,000",Apartment,1,1,Ask agent
"Garnies Close, Peckham, SE15","£450,000",Maisonette,3,1,"1,001 sq ft"
"Homerton Road, Homerton","£450,000",Flat,2,2,Ask agent
"Ashlake Road, Streatham","£450,000",Flat,2,1,Ask agent
"Mansell Street, Tower Hill","£450,000",Flat,1,1,Ask agent
"Lordship Lane, East Dulwich, London, SE22","£450,000",Apartment,2,1,605 sq ft
"Tarves Way, Greenwich, London, SE10","£450,000",Penthouse,2,2,756 sq ft
"John Cabot House, Royal Wharf, E16","£450,000",Apartment,1,1,Ask agent
"Churchyard Row, London, SE11","£450,000",Apartment,1,1,Ask agent
"Southwark Bridge Road, Elephant & Castle, London, SE1","£450,000",Flat,N/A,1,438 sq ft
"Marner Point, E3","£450,000",Flat,2,2,697 sq ft
"Disraeli Road, London, SW15","£450,000",Apartment,2,1,Ask agent
"Gatcombe House, London","£450,000",Flat,3,1,Ask agent
"Cambridge Avenue, London, NW6","£450,000",Flat,1,1,Ask agent
